('Total Revenue', '227,583,000', '211,915,000', '198,270,000', '168,088,000', '143,015,000')
         613248 function calls (588103 primitive calls) in 1.623 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 __init__.py:853(Handler)
        1    0.000    0.000    0.000    0.000 __init__.py:1051(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1042(StreamHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1125(FileHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1200(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1194(_StderrHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1218(PlaceHolder)
        1    0.000    0.000    0.000    0.000 __init__.py:1265(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1280(disable)
        1    0.000    0.000    0.000    0.000 __init__.py:1260(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:1436(info)
        1    0.000    0.000    0.000    0.000 __init__.py:1601(addHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1389(Logger)
        1    0.000    0.000    0.000    0.000 __init__.py:1749(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1743(RootLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:1760(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 __init__.py:2163(createLock)
        1    0.000    0.000    0.000    0.000 __init__.py:2147(NullHandler)
        1    0.000    0.000    0.008    0.008 __init__.py:17(<module>)
        1    0.000    0.000    0.000    0.000 _client.py:65(UseClientDefault)
        1    0.000    0.000    0.000    0.000 _client.py:92(<listcomp>)
        1    0.000    0.000    0.000    0.000 _client.py:96(ClientState)
        1    0.000    0.000    0.000    0.000 _client.py:116(__init__)
        1    0.000    0.000    0.000    0.000 _client.py:127(close)
        1    0.000    0.000    0.000    0.000 _client.py:110(BoundSyncStream)
        1    0.000    0.000    0.000    0.000 _client.py:133(BoundAsyncStream)
        1    0.000    0.000    0.000    0.000 _client.py:160(__init__)
        1    0.000    0.000    0.000    0.000 _client.py:207(_enforce_trailing_slash)
        1    0.000    0.000    0.000    0.000 _client.py:217(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _client.py:212(_get_proxy_map)
        1    0.000    0.000    0.000    0.000 _client.py:232(timeout)
        1    0.000    0.000    0.000    0.000 _client.py:279(headers)
        1    0.000    0.000    0.000    0.000 _client.py:286(headers)
        1    0.000    0.000    0.000    0.000 _client.py:310(params)
        1    0.000    0.000    0.000    0.000 _client.py:321(build_request)
        1    0.000    0.000    0.000    0.000 _client.py:372(_merge_url)
        1    0.000    0.000    0.000    0.000 _client.py:394(_merge_cookies)
        1    0.000    0.000    0.000    0.000 _client.py:407(_merge_headers)
        1    0.000    0.000    0.000    0.000 _client.py:418(_merge_queryparams)
        1    0.000    0.000    0.000    0.000 _client.py:442(_build_request_auth)
        1    0.000    0.000    0.001    0.001 _client.py:159(BaseClient)
        1    0.000    0.000    0.000    0.000 _client.py:696(<dictcomp>)
        1    0.000    0.000    0.009    0.009 _client.py:622(__init__)
        1    0.000    0.000    0.008    0.008 _client.py:717(_init_transport)
        1    0.000    0.000    0.000    0.000 _client.py:763(_transport_for_url)
        1    0.000    0.000    1.218    1.218 _client.py:774(request)
        1    0.000    0.000    1.217    1.217 _client.py:882(send)
        1    0.000    0.000    0.809    0.809 _client.py:931(_send_handling_auth)
        1    0.000    0.000    0.809    0.809 _client.py:965(_send_handling_redirects)
        1    0.000    0.000    0.809    0.809 _client.py:1002(_send_single_request)
        1    0.000    0.000    0.000    0.000 _client.py:1277(__enter__)
        1    0.000    0.000    0.000    0.000 _client.py:1295(__exit__)
        1    0.000    0.000    0.001    0.001 _client.py:570(Client)
        1    0.000    0.000    0.001    0.001 _client.py:1309(AsyncClient)
        1    0.000    0.000    0.147    0.147 _client.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:469(timedelta)
        1    0.000    0.000    0.000    0.000 datetime.py:789(date)
        1    0.000    0.000    0.000    0.000 datetime.py:1141(tzinfo)
        1    0.000    0.000    0.000    0.000 datetime.py:1211(time)
        1    0.000    0.000    0.005    0.005 financial_enhanced.py:18(<listcomp>)
        1    0.000    0.000    1.342    1.342 financial_enhanced.py:8(main)
        1    0.000    0.000    1.623    1.623 financial_enhanced.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __version__.py:1(<module>)
        1    0.000    0.000    1.226    1.226 _api.py:24(request)
        1    0.000    0.000    1.226    1.226 _api.py:173(get)
        1    0.000    0.000    0.000    0.000 typing.py:281(_Final)
        1    0.000    0.000    0.000    0.000 typing.py:290(_Immutable)
        1    0.000    0.000    0.000    0.000 typing.py:300(_SpecialForm)
        1    0.000    0.000    0.000    0.000 typing.py:489(ForwardRef)
        1    0.000    0.000    0.000    0.000 typing.py:539(TypeVar)
        1    0.000    0.000    0.000    0.000 typing.py:650(_GenericAlias)
        1    0.000    0.000    0.000    0.000 typing.py:798(_VariadicGenericAlias)
        1    0.000    0.000    0.000    0.000 typing.py:845(Generic)
        1    0.000    0.000    0.000    0.000 typing.py:936(_TypingEmpty)
        1    0.000    0.000    0.000    0.000 typing.py:943(_TypingEllipsis)
        1    0.000    0.000    0.000    0.000 typing.py:980(_no_init)
        1    0.000    0.000    0.000    0.000 typing.py:1006(_ProtocolMeta)
        1    0.000    0.000    0.000    0.000 typing.py:1026(Protocol)
        1    0.000    0.000    0.000    0.000 typing.py:1391(final)
        1    0.000    0.000    0.000    0.000 typing.py:1521(SupportsInt)
        1    0.000    0.000    0.000    0.000 typing.py:1531(SupportsFloat)
        1    0.000    0.000    0.000    0.000 typing.py:1541(SupportsComplex)
        1    0.000    0.000    0.000    0.000 typing.py:1551(SupportsBytes)
        1    0.000    0.000    0.000    0.000 typing.py:1561(SupportsIndex)
        1    0.000    0.000    0.000    0.000 typing.py:1571(SupportsAbs)
        1    0.000    0.000    0.000    0.000 typing.py:1581(SupportsRound)
        1    0.000    0.000    0.000    0.000 typing.py:1613(NamedTupleMeta)
        1    0.000    0.000    0.000    0.000 typing.py:1670(__new__)
        1    0.000    0.000    0.000    0.000 typing.py:1644(NamedTuple)
        1    0.000    0.000    0.000    0.000 typing.py:1749(<dictcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:1735(__new__)
        1    0.000    0.000    0.000    0.000 typing.py:1734(_TypedDictMeta)
        1    0.000    0.000    0.000    0.000 typing.py:1760(TypedDict)
        1    0.000    0.000    0.000    0.000 typing.py:1838(IO)
        1    0.000    0.000    0.000    0.000 typing.py:1937(BinaryIO)
        1    0.000    0.000    0.000    0.000 typing.py:1951(TextIO)
        1    0.000    0.000    0.000    0.000 typing.py:1986(io)
        1    0.000    0.000    0.000    0.000 typing.py:2001(re)
        1    0.000    0.000    0.004    0.004 typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 abc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decoders.py:15(ContentDecoder)
        1    0.000    0.000    0.000    0.000 _decoders.py:23(IdentityDecoder)
        1    0.000    0.000    0.000    0.000 _decoders.py:35(DeflateDecoder)
        1    0.000    0.000    0.000    0.000 _decoders.py:71(__init__)
        1    0.000    0.000    0.000    0.000 _decoders.py:80(flush)
        1    0.000    0.000    0.000    0.000 _decoders.py:64(GZipDecoder)
        1    0.000    0.000    0.000    0.000 _decoders.py:87(BrotliDecoder)
        1    0.000    0.000    0.000    0.000 _decoders.py:140(MultiDecoder)
        1    0.000    0.000    0.000    0.000 _decoders.py:165(ByteChunker)
        1    0.000    0.000    0.000    0.000 _decoders.py:204(TextChunker)
        1    0.000    0.000    0.000    0.000 _decoders.py:248(__init__)
        1    0.000    0.000    0.001    0.001 _decoders.py:251(decode)
        1    0.000    0.000    0.000    0.000 _decoders.py:254(flush)
        1    0.000    0.000    0.000    0.000 _decoders.py:243(TextDecoder)
        1    0.000    0.000    0.000    0.000 _decoders.py:258(LineDecoder)
        1    0.000    0.000    0.001    0.001 _decoders.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compat.py:21(set_minimum_tls_version_1_2)
        1    0.000    0.000    0.000    0.000 _compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _status_codes.py:4(codes)
        1    0.000    0.000    0.001    0.001 _status_codes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _urls.py:132(raw_scheme)
        1    0.000    0.000    0.000    0.000 _urls.py:148(username)
        1    0.000    0.000    0.000    0.000 _urls.py:157(password)
        1    0.000    0.000    0.000    0.000 _urls.py:166(host)
        1    0.000    0.000    0.000    0.000 _urls.py:193(raw_host)
        1    0.000    0.000    0.000    0.000 _urls.py:215(port)
        1    0.000    0.000    0.000    0.000 _urls.py:231(netloc)
        1    0.000    0.000    0.000    0.000 _urls.py:321(is_absolute_url)
        1    0.000    0.000    0.000    0.000 _urls.py:333(is_relative_url)
        1    0.000    0.000    0.000    0.000 _urls.py:388(__str__)
        1    0.000    0.000    0.000    0.000 _urls.py:11(URL)
        1    0.000    0.000    0.000    0.000 _urls.py:423(__init__)
        1    0.000    0.000    0.000    0.000 _urls.py:612(__bool__)
        1    0.000    0.000    0.000    0.000 _urls.py:418(QueryParams)
        1    0.000    0.000    0.006    0.006 _urls.py:1(<module>)
        1    0.000    0.000    0.000    0.000 package_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:12(IDNAError)
        1    0.000    0.000    0.000    0.000 core.py:17(IDNABidiError)
        1    0.000    0.000    0.000    0.000 core.py:22(InvalidCodepoint)
        1    0.000    0.000    0.000    0.000 core.py:27(InvalidCodepointContext)
        1    0.000    0.000    0.000    0.000 enum.py:44(_make_class_unpicklable)
        1    0.000    0.000    0.000    0.000 enum.py:389(__iter__)
        1    0.000    0.000    0.000    0.000 enum.py:676(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 sre_parse.py:98(checkgroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:101(checklookbehindgroup)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
        1    0.000    0.000    0.000    0.000 weakref.py:284(update)
        1    0.000    0.000    0.000    0.000 __init__.py:540(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:608(update)
        1    0.000    0.000    0.000    0.000 __init__.py:109(import_module)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 os.py:766(getenv)
        1    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
        1    0.000    0.000    0.000    0.000 posixpath.py:52(normcase)
        1    0.000    0.000    0.000    0.000 posixpath.py:100(split)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:790(pop)
        1    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
        1    0.000    0.000    0.000    0.000 codecs.py:991(getincrementaldecoder)
        1    0.000    0.000    0.000    0.000 os.py:46(<listcomp>)
        1    0.000    0.000    0.000    0.000 os.py:42(_get_exports_list)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1045(get_resource_reader)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1055(resource_path)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1061(is_resource)
        1    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        1    0.000    0.000    0.001    0.001 __init__.py:70(search_function)
        1    0.000    0.000    0.000    0.000 codecs.py:94(__new__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:937(_sanity_check)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1002(_gcd_import)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:831(is_package)


